Scarab gitrev: 3541854
Scarab started at Fri Nov  1 18:47:32 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000000 } -- 0.00 KIPS (38.46 KIPS)
** Heartbeat:  10% -- { 2000000 } -- 38.46 KIPS (38.46 KIPS)
** Heartbeat:  15% -- { 3000000 } -- 45.45 KIPS (40.54 KIPS)
** Heartbeat:  20% -- { 4000000 } -- 47.62 KIPS (42.11 KIPS)
** Heartbeat:  25% -- { 5000000 } -- 43.48 KIPS (42.37 KIPS)
** Heartbeat:  30% -- { 6000000 } -- 47.62 KIPS (43.17 KIPS)
** Heartbeat:  35% -- { 7000000 } -- 43.48 KIPS (43.21 KIPS)
** Heartbeat:  40% -- { 8000000 } -- 43.48 KIPS (43.24 KIPS)
** Heartbeat:  45% -- { 9000000 } -- 55.56 KIPS (44.33 KIPS)
** Heartbeat:  50% -- { 10000000 } -- 66.67 KIPS (45.87 KIPS)
** Heartbeat:  55% -- { 11000000 } -- 66.67 KIPS (47.21 KIPS)
** Heartbeat:  60% -- { 12000000 } -- 34.48 KIPS (45.80 KIPS)
** Heartbeat:  65% -- { 13000000 } -- 31.25 KIPS (44.22 KIPS)
** Heartbeat:  70% -- { 14000000 } -- 35.71 KIPS (43.48 KIPS)
** Heartbeat:  75% -- { 15000000 } -- 66.67 KIPS (44.51 KIPS)
** Heartbeat:  80% -- { 16000000 } -- 66.67 KIPS (45.45 KIPS)
** Heartbeat:  85% -- { 17000000 } -- 66.67 KIPS (46.32 KIPS)
** Heartbeat:  90% -- { 18000005 } -- 66.67 KIPS (47.12 KIPS)
** Heartbeat:  95% -- { 19000009 } -- 58.82 KIPS (47.62 KIPS)
** Core 0 Finished:    insts:20000000    cycles:20660603    time:6456438437500       -- 0.97 IPC (0.97 IPC) --  N/A  KIPS (46.08 KIPS)
Scarab finished at Fri Nov  1 18:54:46 2024

