Scarab gitrev: 3541854
Scarab started at Fri Nov  1 18:47:44 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000000 } -- 0.00 KIPS (66.67 KIPS)
** Heartbeat:  10% -- { 2000000 } -- 66.67 KIPS (66.67 KIPS)
** Heartbeat:  15% -- { 3000000 } -- 66.67 KIPS (66.67 KIPS)
** Heartbeat:  20% -- { 4000000 } -- 76.92 KIPS (68.97 KIPS)
** Heartbeat:  25% -- { 5000000 } -- 76.92 KIPS (70.42 KIPS)
** Heartbeat:  30% -- { 6000000 } -- 71.43 KIPS (70.59 KIPS)
** Heartbeat:  35% -- { 7000000 } -- 71.43 KIPS (70.71 KIPS)
** Heartbeat:  40% -- { 8000000 } -- 76.92 KIPS (71.43 KIPS)
** Heartbeat:  45% -- { 9000000 } -- 83.33 KIPS (72.58 KIPS)
** Heartbeat:  50% -- { 10000000 } -- 71.43 KIPS (72.46 KIPS)
** Heartbeat:  55% -- { 11000000 } -- 71.43 KIPS (72.37 KIPS)
** Heartbeat:  60% -- { 12000000 } -- 71.43 KIPS (72.29 KIPS)
** Heartbeat:  65% -- { 13000000 } -- 71.43 KIPS (72.22 KIPS)
** Heartbeat:  70% -- { 14000000 } -- 83.33 KIPS (72.92 KIPS)
** Heartbeat:  75% -- { 15000000 } -- 71.43 KIPS (72.82 KIPS)
** Heartbeat:  80% -- { 16000000 } -- 66.67 KIPS (72.40 KIPS)
** Heartbeat:  85% -- { 17000000 } -- 62.50 KIPS (71.73 KIPS)
** Heartbeat:  90% -- { 18000005 } -- 47.62 KIPS (69.77 KIPS)
** Heartbeat:  95% -- { 19000009 } -- 37.04 KIPS (66.67 KIPS)
** Core 0 Finished:    insts:20000000    cycles:20698518    time:6468286875000       -- 0.97 IPC (0.97 IPC) --  N/A  KIPS (64.10 KIPS)
Scarab finished at Fri Nov  1 18:52:56 2024

