Scarab gitrev: 3541854
Scarab started at Fri Nov  1 18:47:47 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000000 } -- 0.00 KIPS (37.04 KIPS)
** Heartbeat:  10% -- { 2000000 } -- 40.00 KIPS (38.46 KIPS)
** Heartbeat:  15% -- { 3000000 } -- 38.46 KIPS (38.46 KIPS)
** Heartbeat:  20% -- { 4000000 } -- 35.71 KIPS (37.74 KIPS)
** Heartbeat:  25% -- { 5000000 } -- 34.48 KIPS (37.04 KIPS)
** Heartbeat:  30% -- { 6000000 } -- 35.71 KIPS (36.81 KIPS)
** Heartbeat:  35% -- { 7000000 } -- 41.67 KIPS (37.43 KIPS)
** Heartbeat:  40% -- { 8000000 } -- 40.00 KIPS (37.74 KIPS)
** Heartbeat:  45% -- { 9000000 } -- 40.00 KIPS (37.97 KIPS)
** Heartbeat:  50% -- { 10000000 } -- 58.82 KIPS (39.37 KIPS)
** Heartbeat:  55% -- { 11000000 } -- 62.50 KIPS (40.74 KIPS)
** Heartbeat:  60% -- { 12000000 } -- 58.82 KIPS (41.81 KIPS)
** Heartbeat:  65% -- { 13000000 } -- 66.67 KIPS (43.05 KIPS)
** Heartbeat:  70% -- { 14000000 } -- 37.04 KIPS (42.55 KIPS)
** Heartbeat:  75% -- { 15000000 } -- 27.78 KIPS (41.10 KIPS)
** Heartbeat:  80% -- { 16000000 } -- 28.57 KIPS (40.00 KIPS)
** Heartbeat:  85% -- { 17000000 } -- 27.78 KIPS (38.99 KIPS)
** Heartbeat:  90% -- { 18000005 } -- 37.04 KIPS (38.88 KIPS)
** Heartbeat:  95% -- { 19000009 } -- 32.26 KIPS (38.46 KIPS)
** Core 0 Finished:    insts:20000000    cycles:20689554    time:6465485625000       -- 0.97 IPC (0.97 IPC) --  N/A  KIPS (38.39 KIPS)
Scarab finished at Fri Nov  1 18:56:28 2024

