Scarab gitrev: 3541854
Scarab started at Fri Nov  1 19:37:57 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000004 } -- 0.00 KIPS (58.82 KIPS)
** Heartbeat:  10% -- { 2000007 } -- 66.67 KIPS (62.50 KIPS)
** Heartbeat:  15% -- { 3000010 } -- 71.43 KIPS (65.22 KIPS)
** Heartbeat:  20% -- { 4000011 } -- 90.91 KIPS (70.18 KIPS)
** Heartbeat:  25% -- { 5000011 } -- 52.63 KIPS (65.79 KIPS)
** Heartbeat:  30% -- { 6000011 } -- 55.56 KIPS (63.83 KIPS)
** Heartbeat:  35% -- { 7000011 } -- 71.43 KIPS (64.81 KIPS)
** Heartbeat:  40% -- { 8000014 } -- 76.92 KIPS (66.12 KIPS)
** Heartbeat:  45% -- { 9000015 } -- 100.00 KIPS (68.70 KIPS)
** Heartbeat:  50% -- { 10000015 } -- 76.92 KIPS (69.44 KIPS)
** Heartbeat:  55% -- { 11000020 } -- 83.33 KIPS (70.51 KIPS)
** Heartbeat:  60% -- { 12000020 } -- 125.00 KIPS (73.17 KIPS)
** Heartbeat:  65% -- { 13000022 } -- 142.86 KIPS (76.02 KIPS)
** Heartbeat:  70% -- { 14000024 } -- 166.67 KIPS (79.10 KIPS)
** Heartbeat:  75% -- { 15000029 } -- 142.86 KIPS (81.52 KIPS)
** Heartbeat:  80% -- { 16000031 } -- 71.43 KIPS (80.81 KIPS)
** Heartbeat:  85% -- { 17000031 } -- 125.00 KIPS (82.52 KIPS)
** Heartbeat:  90% -- { 18000032 } -- 142.86 KIPS (84.51 KIPS)
** Heartbeat:  95% -- { 19000035 } -- 166.67 KIPS (86.76 KIPS)
** Core 0 Finished:    insts:20000000    cycles:13964756    time:4363986250000       -- 1.43 IPC (1.43 IPC) --  N/A  KIPS (88.11 KIPS)
Scarab finished at Fri Nov  1 19:41:44 2024

