Scarab gitrev: 3541854
Scarab started at Fri Nov  1 18:57:12 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000000 } -- 0.00 KIPS (100.00 KIPS)
** Heartbeat:  10% -- { 2000000 } -- 90.91 KIPS (95.24 KIPS)
** Heartbeat:  15% -- { 3000000 } -- 55.56 KIPS (76.92 KIPS)
** Heartbeat:  20% -- { 4000000 } -- 55.56 KIPS (70.18 KIPS)
** Heartbeat:  25% -- { 5000000 } -- 55.56 KIPS (66.67 KIPS)
** Heartbeat:  30% -- { 6000000 } -- 47.62 KIPS (62.50 KIPS)
** Heartbeat:  35% -- { 7000000 } -- 31.25 KIPS (54.69 KIPS)
** Heartbeat:  40% -- { 8000000 } -- 25.64 KIPS (47.90 KIPS)
** Heartbeat:  45% -- { 9000000 } -- 32.26 KIPS (45.45 KIPS)
** Heartbeat:  50% -- { 10000000 } -- 23.81 KIPS (41.67 KIPS)
** Heartbeat:  55% -- { 11000000 } -- 22.22 KIPS (38.60 KIPS)
** Heartbeat:  60% -- { 12000000 } -- 20.41 KIPS (35.93 KIPS)
** Heartbeat:  65% -- { 13000000 } -- 19.23 KIPS (33.68 KIPS)
** Heartbeat:  70% -- { 14000000 } -- 17.86 KIPS (31.67 KIPS)
** Heartbeat:  75% -- { 15000000 } -- 15.15 KIPS (29.53 KIPS)
** Heartbeat:  80% -- { 16000000 } -- 18.52 KIPS (28.47 KIPS)
** Heartbeat:  85% -- { 17000000 } -- 14.49 KIPS (26.94 KIPS)
** Heartbeat:  90% -- { 18000000 } -- 12.66 KIPS (25.35 KIPS)
** Heartbeat:  95% -- { 19000000 } -- 12.20 KIPS (23.99 KIPS)
** Heartbeat: 100% -- { 20000000 } -- 10.75 KIPS (22.60 KIPS)
** Core 0 Finished:    insts:20000000    cycles:20335913    time:6354972812500       -- 0.98 IPC (0.98 IPC) --  N/A  KIPS (22.60 KIPS)
Scarab finished at Fri Nov  1 19:11:57 2024

