Scarab gitrev: 3541854
Scarab started at Fri Nov  1 19:37:13 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000004 } -- 0.00 KIPS (58.82 KIPS)
** Heartbeat:  10% -- { 2000007 } -- 62.50 KIPS (60.61 KIPS)
** Heartbeat:  15% -- { 3000010 } -- 83.33 KIPS (66.67 KIPS)
** Heartbeat:  20% -- { 4000011 } -- 166.67 KIPS (78.43 KIPS)
** Heartbeat:  25% -- { 5000011 } -- 83.33 KIPS (79.37 KIPS)
** Heartbeat:  30% -- { 6000011 } -- 55.56 KIPS (74.07 KIPS)
** Heartbeat:  35% -- { 7000011 } -- 66.67 KIPS (72.92 KIPS)
** Heartbeat:  40% -- { 8000014 } -- 83.33 KIPS (74.07 KIPS)
** Heartbeat:  45% -- { 9000015 } -- 90.91 KIPS (75.63 KIPS)
** Heartbeat:  50% -- { 10000015 } -- 62.50 KIPS (74.07 KIPS)
** Heartbeat:  55% -- { 11000020 } -- 47.62 KIPS (70.51 KIPS)
** Heartbeat:  60% -- { 12000020 } -- 71.43 KIPS (70.59 KIPS)
** Heartbeat:  65% -- { 13000022 } -- 76.92 KIPS (71.04 KIPS)
** Heartbeat:  70% -- { 14000024 } -- 100.00 KIPS (72.54 KIPS)
** Heartbeat:  75% -- { 15000029 } -- 76.92 KIPS (72.82 KIPS)
** Heartbeat:  80% -- { 16000031 } -- 55.56 KIPS (71.43 KIPS)
** Heartbeat:  85% -- { 17000031 } -- 90.91 KIPS (72.34 KIPS)
** Heartbeat:  90% -- { 18000032 } -- 58.82 KIPS (71.43 KIPS)
** Heartbeat:  95% -- { 19000035 } -- 76.92 KIPS (71.70 KIPS)
** Core 0 Finished:    insts:20000000    cycles:13994433    time:4373260312500       -- 1.43 IPC (1.43 IPC) --  N/A  KIPS (70.67 KIPS)
Scarab finished at Fri Nov  1 19:41:56 2024

