Scarab gitrev: 3541854
Scarab started at Fri Nov  1 19:12:53 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000000 } -- 0.00 KIPS (142.86 KIPS)
** Heartbeat:  10% -- { 2000000 } -- 142.86 KIPS (142.86 KIPS)
** Heartbeat:  15% -- { 3000003 } -- 125.00 KIPS (136.36 KIPS)
** Heartbeat:  20% -- { 4000004 } -- 125.00 KIPS (133.33 KIPS)
** Heartbeat:  25% -- { 5000008 } -- 166.67 KIPS (138.89 KIPS)
** Heartbeat:  30% -- { 6000008 } -- 125.00 KIPS (136.36 KIPS)
** Heartbeat:  35% -- { 7000011 } -- 111.11 KIPS (132.08 KIPS)
** Heartbeat:  40% -- { 8000013 } -- 142.86 KIPS (133.33 KIPS)
** Heartbeat:  45% -- { 9000017 } -- 142.86 KIPS (134.33 KIPS)
** Heartbeat:  50% -- { 10000018 } -- 100.00 KIPS (129.87 KIPS)
** Heartbeat:  55% -- { 11000018 } -- 71.43 KIPS (120.88 KIPS)
** Heartbeat:  60% -- { 12000018 } -- 125.00 KIPS (121.21 KIPS)
** Heartbeat:  65% -- { 13000018 } -- 111.11 KIPS (120.37 KIPS)
** Heartbeat:  70% -- { 14000019 } -- 125.00 KIPS (120.69 KIPS)
** Heartbeat:  75% -- { 15000023 } -- 142.86 KIPS (121.95 KIPS)
** Heartbeat:  80% -- { 16000026 } -- 100.00 KIPS (120.30 KIPS)
** Heartbeat:  85% -- { 17000026 } -- 166.67 KIPS (122.30 KIPS)
** Heartbeat:  90% -- { 18000026 } -- 125.00 KIPS (122.45 KIPS)
** Heartbeat:  95% -- { 19000026 } -- 125.00 KIPS (122.58 KIPS)
** Core 0 Finished:    insts:20000000    cycles:12175761    time:3804925312500       -- 1.64 IPC (1.64 IPC) --  N/A  KIPS (120.48 KIPS)
Scarab finished at Fri Nov  1 19:15:39 2024

