Scarab gitrev: 3541854
Scarab started at Fri Nov  1 19:13:37 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000000 } -- 0.00 KIPS (90.91 KIPS)
** Heartbeat:  10% -- { 2000000 } -- 90.91 KIPS (90.91 KIPS)
** Heartbeat:  15% -- { 3000003 } -- 41.67 KIPS (65.22 KIPS)
** Heartbeat:  20% -- { 4000007 } -- 66.67 KIPS (65.57 KIPS)
** Heartbeat:  25% -- { 5000008 } -- 52.63 KIPS (62.50 KIPS)
** Heartbeat:  30% -- { 6000008 } -- 47.62 KIPS (59.41 KIPS)
** Heartbeat:  35% -- { 7000011 } -- 47.62 KIPS (57.38 KIPS)
** Heartbeat:  40% -- { 8000013 } -- 66.67 KIPS (58.39 KIPS)
** Heartbeat:  45% -- { 9000017 } -- 52.63 KIPS (57.69 KIPS)
** Heartbeat:  50% -- { 10000018 } -- 90.91 KIPS (59.88 KIPS)
** Heartbeat:  55% -- { 11000018 } -- 76.92 KIPS (61.11 KIPS)
** Heartbeat:  60% -- { 12000021 } -- 111.11 KIPS (63.49 KIPS)
** Heartbeat:  65% -- { 13000021 } -- 90.91 KIPS (65.00 KIPS)
** Heartbeat:  70% -- { 14000021 } -- 71.43 KIPS (65.42 KIPS)
** Heartbeat:  75% -- { 15000023 } -- 90.91 KIPS (66.67 KIPS)
** Heartbeat:  80% -- { 16000026 } -- 76.92 KIPS (67.23 KIPS)
** Heartbeat:  85% -- { 17000026 } -- 100.00 KIPS (68.55 KIPS)
** Heartbeat:  90% -- { 18000026 } -- 83.33 KIPS (69.23 KIPS)
** Heartbeat:  95% -- { 19000026 } -- 83.33 KIPS (69.85 KIPS)
** Core 0 Finished:    insts:20000000    cycles:12114029    time:3785634062500       -- 1.65 IPC (1.65 IPC) --  N/A  KIPS (70.18 KIPS)
Scarab finished at Fri Nov  1 19:18:22 2024

