Scarab gitrev: 3541854
Scarab started at Fri Nov  1 19:11:57 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000000 } -- 0.00 KIPS (71.43 KIPS)
** Heartbeat:  10% -- { 2000000 } -- 71.43 KIPS (71.43 KIPS)
** Heartbeat:  15% -- { 3000003 } -- 66.67 KIPS (69.77 KIPS)
** Heartbeat:  20% -- { 4000005 } -- 62.50 KIPS (67.80 KIPS)
** Heartbeat:  25% -- { 5000007 } -- 66.67 KIPS (67.57 KIPS)
** Heartbeat:  30% -- { 6000012 } -- 66.67 KIPS (67.42 KIPS)
** Heartbeat:  35% -- { 7000014 } -- 66.67 KIPS (67.31 KIPS)
** Heartbeat:  40% -- { 8000016 } -- 90.91 KIPS (69.57 KIPS)
** Heartbeat:  45% -- { 9000017 } -- 76.92 KIPS (70.31 KIPS)
** Heartbeat:  50% -- { 10000021 } -- 125.00 KIPS (73.53 KIPS)
** Heartbeat:  55% -- { 11000021 } -- 71.43 KIPS (73.33 KIPS)
** Heartbeat:  60% -- { 12000021 } -- 142.86 KIPS (76.43 KIPS)
** Heartbeat:  65% -- { 13000021 } -- 83.33 KIPS (76.92 KIPS)
** Heartbeat:  70% -- { 14000021 } -- 83.33 KIPS (77.35 KIPS)
** Heartbeat:  75% -- { 15000023 } -- 90.91 KIPS (78.13 KIPS)
** Heartbeat:  80% -- { 16000026 } -- 76.92 KIPS (78.05 KIPS)
** Heartbeat:  85% -- { 17000026 } -- 90.91 KIPS (78.70 KIPS)
** Heartbeat:  90% -- { 18000026 } -- 90.91 KIPS (79.30 KIPS)
** Heartbeat:  95% -- { 19000026 } -- 83.33 KIPS (79.50 KIPS)
** Core 0 Finished:    insts:20000001    cycles:12405697    time:3876780312500       -- 1.61 IPC (1.61 IPC) --  N/A  KIPS (78.43 KIPS)
Scarab finished at Fri Nov  1 19:16:12 2024

