Scarab gitrev: 3541854
Scarab started at Fri Nov  1 19:03:33 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000000 } -- 0.00 KIPS (62.50 KIPS)
** Heartbeat:  10% -- { 2000000 } -- 50.00 KIPS (55.56 KIPS)
** Heartbeat:  15% -- { 3000000 } -- 40.00 KIPS (49.18 KIPS)
** Heartbeat:  20% -- { 4000000 } -- 45.45 KIPS (48.19 KIPS)
** Heartbeat:  25% -- { 5000000 } -- 52.63 KIPS (49.02 KIPS)
** Heartbeat:  30% -- { 6000000 } -- 58.82 KIPS (50.42 KIPS)
** Heartbeat:  35% -- { 7000000 } -- 62.50 KIPS (51.85 KIPS)
** Heartbeat:  40% -- { 8000000 } -- 62.50 KIPS (52.98 KIPS)
** Heartbeat:  45% -- { 9000000 } -- 66.67 KIPS (54.22 KIPS)
** Heartbeat:  50% -- { 10000000 } -- 62.50 KIPS (54.95 KIPS)
** Heartbeat:  55% -- { 11000000 } -- 62.50 KIPS (55.56 KIPS)
** Heartbeat:  60% -- { 12000000 } -- 52.63 KIPS (55.30 KIPS)
** Heartbeat:  65% -- { 13000000 } -- 25.00 KIPS (50.58 KIPS)
** Heartbeat:  70% -- { 14000000 } -- 27.03 KIPS (47.62 KIPS)
** Heartbeat:  75% -- { 15000000 } -- 25.00 KIPS (44.91 KIPS)
** Heartbeat:  80% -- { 16000000 } -- 45.45 KIPS (44.94 KIPS)
** Heartbeat:  85% -- { 17000000 } -- 41.67 KIPS (44.74 KIPS)
** Heartbeat:  90% -- { 18000000 } -- 62.50 KIPS (45.45 KIPS)
** Heartbeat:  95% -- { 19000000 } -- 43.48 KIPS (45.35 KIPS)
** Heartbeat: 100% -- { 20000000 } -- 30.30 KIPS (44.25 KIPS)
** Core 0 Finished:    insts:20000000    cycles:20337096    time:6355342500000       -- 0.98 IPC (0.98 IPC) --  N/A  KIPS (44.25 KIPS)
Scarab finished at Fri Nov  1 19:11:05 2024

